word,so-pmi
比个,-11.129206725947604
颠坏,-11.129206725947604
牛奶,-11.129206725947604
毛豆,-11.129206725947604
有少,-11.129206725947604
摩西,-11.129206725947604
卖花,-11.129206725947604
干锅手,-11.129206725947604
撕鸡,-11.129206725947604
龟,-11.129206725947604
角落,-11.129206725947604
小葱拌豆腐,-11.129206725947604
一前一后,-11.129206725947604
退回,-11.129206725947604
打过,-11.129206725947604
伺候,-11.129206725947604
导航,-11.129206725947604
姥姥,-11.129206725947604
毛毛虫,-11.129206725947604
马勒,-11.129206725947604
戈壁,-11.129206725947604
谨慎,-11.129206725947604
欺诈,-11.129206725947604
三十七,-11.129206725947604
面没送,-11.129206725947604
半折,-11.129206725947604
送全,-11.129206725947604
人造奶油,-11.129206725947604
老到,-11.129206725947604
粗纤维,-11.129206725947604
够量,-11.129206725947604
萝卜丝,-11.129206725947604
淡水,-11.129206725947604
特稀,-11.129206725947604
饭好,-11.129206725947604
团慢,-11.129206725947604
川菜,-11.129206725947604
油得,-11.129206725947604
说少,-11.129206725947604
没好气,-11.129206725947604
目的,-11.129206725947604
趁热,-11.129206725947604
价加,-11.129206725947604
慢来,-11.129206725947604
未必,-11.129206725947604
同一,-11.129206725947604
装作,-11.129206725947604
大寒,-11.129206725947604
劝告,-11.129206725947604
认出,-11.129206725947604
一赞,-11.129206725947604
湿乎乎,-11.129206725947604
食差,-11.129206725947604
活儿,-11.129206725947604
熟路,-11.129206725947604
反聩,-11.129206725947604
听不懂,-11.129206725947604
伤,-11.129206725947604
未回,-11.129206725947604
好多好多,-11.129206725947604
可言,-11.129206725947604
淡味,-11.129206725947604
没滋,-11.129206725947604
早知,-11.129206725947604
西餐,-11.129206725947604
5555,-11.129206725947604
良少,-11.129206725947604
原料,-11.129206725947604
会用,-11.129206725947604
严肃,-11.129206725947604
不盏,-11.129206725947604
温凉,-11.129206725947604
卖面,-11.129206725947604
附汤,-11.129206725947604
分层,-11.129206725947604
短期,-11.129206725947604
碰,-11.129206725947604
浇汁,-11.129206725947604
茄汁,-11.129206725947604
全撒到,-11.129206725947604
五岁,-11.129206725947604
硬菜,-11.129206725947604
能卖,-11.129206725947604
巨腥,-11.129206725947604
过得去,-11.129206725947604
降近,-11.129206725947604
说装,-11.129206725947604
鱼杂,-11.129206725947604
狗狗,-11.129206725947604
火爆,-11.129206725947604
绿豆,-11.129206725947604
餐出,-11.129206725947604
再肥,-11.129206725947604
莲子,-11.129206725947604
直犯,-11.129206725947604
帮着,-11.129206725947604
丫,-11.129206725947604
家钱,-11.129206725947604
想不到,-11.129206725947604
小到,-11.129206725947604
不放醋,-11.129206725947604
水盆,-11.129206725947604
开眼,-11.129206725947604
何时,-11.129206725947604
cao,-11.129206725947604
联系电话,-11.129206725947604
拿度,-11.129206725947604
说刚,-11.129206725947604
预算,-11.129206725947604
顺,-11.129206725947604
两地,-11.129206725947604
地标,-11.129206725947604
北店,-11.129206725947604
拿给,-11.129206725947604
真不信,-11.129206725947604
盒肉,-11.129206725947604
我信,-11.129206725947604
多亏,-11.129206725947604
名副其实,-11.129206725947604
买份,-11.129206725947604
零食,-11.129206725947604
再选,-11.129206725947604
作,-11.129206725947604
甚,-11.129206725947604
可选,-11.129206725947604
玉,-11.129206725947604
饭冷,-11.129206725947604
两三,-11.129206725947604
C,-11.129206725947604
U,-11.129206725947604
务,-11.129206725947604
F,-11.129206725947604
K,-11.129206725947604
做错事,-11.129206725947604
接线,-11.129206725947604
天吃,-11.129206725947604
来个,-11.129206725947604
肠无语,-11.129206725947604
未接,-11.129206725947604
分有,-11.129206725947604
骑车,-11.129206725947604
先去,-11.129206725947604
嫌弃,-11.129206725947604
烤肠要,-11.129206725947604
服务行业,-11.129206725947604
全让,-11.129206725947604
联通,-11.129206725947604
秘书台,-11.129206725947604
根肠,-11.129206725947604
蛋花汤,-11.129206725947604
非说,-11.129206725947604
生着,-11.129206725947604
通畅,-11.129206725947604
交过,-11.129206725947604
开机,-11.129206725947604
找回,-11.129206725947604
泡椒,-11.129206725947604
姜丝,-11.129206725947604
一挑,-11.129206725947604
控制,-11.129206725947604
半夜三更,-11.129206725947604
黄色图片,-11.129206725947604
迟早会,-11.129206725947604
语言,-11.129206725947604
侮辱性,-11.129206725947604
员工素质,-11.129206725947604
虚心接受,-11.129206725947604
借,-11.129206725947604
女鬼,-11.129206725947604
凄厉,-11.129206725947604
脱,-11.129206725947604
撂,-11.129206725947604
许多,-11.129206725947604
人车,-11.129206725947604
节约,-11.129206725947604
换车,-11.129206725947604
季节,-11.129206725947604
顺路,-11.129206725947604
缺隔,-11.129206725947604
一两分钟,-11.129206725947604
味蕾,-11.129206725947604
灌汤,-11.129206725947604
鉴定,-11.129206725947604
还错,-11.129206725947604
弄不好,-11.129206725947604
笋子,-11.129206725947604
夫妻,-11.129206725947604
肺片,-11.129206725947604
八份,-11.129206725947604
进不来,-11.129206725947604
黄花菜,-11.129206725947604
加工,-11.129206725947604
老客,-11.129206725947604
说远,-11.129206725947604
极为,-11.129206725947604
原先,-11.129206725947604
无言以对,-11.129206725947604
迂腐,-11.129206725947604
儿起,-11.129206725947604
比差评,-11.129206725947604
失联,-11.129206725947604
贴切,-11.129206725947604
存在,-11.129206725947604
这名,-11.129206725947604
弄脏了,-11.129206725947604
瓶上,-11.129206725947604
好处,-11.129206725947604
知春里,-11.129206725947604
猪脚,-11.129206725947604
短期内,-11.129206725947604
紫色,-11.129206725947604
汽油味,-11.129206725947604
对付,-11.129206725947604
总之,-11.058817398056215
千万,-11.036097321556127
告知,-11.036097321556127
叫,-11.006950975896611
全部,-10.959281724505297
气死,-10.959281724505296
之一,-10.959281724505294
秘制,-10.959281724505294
人家,-10.936561648005213
面皮,-10.906814304611167
豆腐,-10.884094228111078
全洒,-10.866172320113822
几块,-10.866172320113819
头,-10.866172320113815
半,-10.866172320113815
幸好,-10.807278631060246
泡,-10.807278631060242
明明,-10.71416922666877
没菜,-10.71416922666877
假,-10.71416922666877
金枪鱼,-10.71416922666877
物流,-10.71416922666877
回家,-10.71416922666877
莫名其妙,-10.71416922666877
海鲜,-10.71416922666877
骨肉相连,-10.71416922666877
漏,-10.714169226668767
酸豆角,-10.714169226668767
儿童,-10.714169226668767
整个,-10.714169226668767
奥尔良,-10.714169226668767
想到,-10.714169226668767
差太多,-10.714169226668767
小票,-10.714169226668767
碰到,-10.714169226668767
骗人,-10.714169226668767
做法,-10.714169226668767
以及,-10.714169226668767
抓狂,-10.714169226668767
腿,-10.714169226668767
清河,-10.714169226668767
很腥,-10.714169226668767
外,-10.714169226668766
对不起,-10.714169226668766
极差,-10.714169226668766
一堆,-10.714169226668766
大约,-10.714169226668764
太特,-10.714169226668764
搞错,-10.714169226668764
蛋,-10.714169226668764
煎蛋,-10.714169226668764
核对,-10.714169226668764
地上,-10.714169226668764
半点,-10.714169226668764
35,-10.714169226668764
哪儿,-10.714169226668764
位置,-10.714169226668764
至极,-10.714169226668764
梅菜,-10.714169226668764
儿,-10.714169226668762
奶酪,-10.714169226668762
粽子,-10.714169226668762
水煮鱼,-10.714169226668762
全凉,-10.714169226668762
800,-10.714169226668762
不动,-10.714169226668762
不让,-10.714169226668762
星是,-10.714169226668762
清汤,-10.714169226668762
绝,-10.714169226668762
服务质量,-10.714169226668762
肉酱,-10.71416922666876
忽悠,-10.71416922666876
五折,-10.71416922666876
倒掉,-10.71416922666876
从来,-10.696247318671505
放在,-10.64377989877737
鸡块,-10.643779898777364
事情,-10.544244225226457
吃个,-10.544244225226457
鱿鱼,-10.544244225226457
甚至,-10.544244225226457
别提,-10.544244225226457
脏脏,-10.544244225226457
鸭卷,-10.544244225226457
承担,-10.544244225226457
方便面,-10.544244225226457
无所谓,-10.544244225226455
一根,-10.544244225226455
无敌,-10.544244225226455
醋溜,-10.544244225226455
惊人,-10.544244225226455
每天,-10.544244225226453
杯子,-10.544244225226453
..,-10.544244225226453
送上来,-10.544244225226452
特地,-10.544244225226452
一团,-10.544244225226452
煎,-10.544244225226452
腐竹,-10.544244225226452
酸,-10.54424422522645
吸管,-10.54424422522645
取餐,-10.54424422522645
盖,-10.54424422522645
一点点,-10.54424422522645
不符,-10.54424422522645
咱们,-10.54424422522645
mini,-10.54424422522645
本次,-10.544244225226448
鱼头,-10.544244225226448
一块,-10.469056728832234
芹菜,-10.451134820834971
鸡丝,-10.45113482083497
搞,-10.392241131781404
石锅,-10.337793347759025
第三次,-10.29913172738992
她,-10.29913172738992
肉卷,-10.299131727389918
面都,-10.299131727389916
远,-10.228742399498525
40,-10.228742399498522
坑人,-10.129206725947615
看看,-10.129206725947615
挺辣,-10.129206725947613
一盆,-10.129206725947613
异味,-10.129206725947613
腔骨,-10.129206725947613
寒冷,-10.129206725947613
半糖,-10.129206725947613
味好,-10.129206725947613
岩盐,-10.129206725947613
珍珠,-10.129206725947613
|,-10.129206725947613
口罩,-10.129206725947613
x,-10.129206725947613
可好,-10.129206725947613
进步,-10.129206725947613
无糖,-10.129206725947613
今儿,-10.129206725947613
几杯,-10.129206725947613
陈,-10.129206725947613
餐员大,-10.129206725947613
杯型,-10.129206725947613
意外,-10.129206725947613
莫名,-10.129206725947613
雨天,-10.129206725947613
饭少,-10.129206725947613
鸡汤,-10.129206725947613
火箭,-10.129206725947613
负责人,-10.129206725947613
细,-10.129206725947613
刀,-10.129206725947613
菜油,-10.129206725947613
荷包蛋,-10.129206725947613
不得了,-10.129206725947613
黑色,-10.129206725947613
莴笋,-10.129206725947613
聪明,-10.129206725947613
刚好,-10.129206725947613
湖北,-10.129206725947613
美团,-10.129206725947613
葱花,-10.129206725947613
不加,-10.129206725947613
老家,-10.129206725947613
半年,-10.129206725947613
不及,-10.129206725947613
歺,-10.129206725947613
不太爱,-10.129206725947613
诚意,-10.129206725947613
压,-10.129206725947613
下雪,-10.129206725947613
烤熟,-10.129206725947613
」,-10.129206725947613
三义,-10.129206725947613
历时,-10.129206725947613
差一点,-10.129206725947613
收拾,-10.129206725947613
几分,-10.129206725947613
加速,-10.129206725947613
熏肉,-10.129206725947613
当初,-10.129206725947613
加快,-10.129206725947613
文艺,-10.129206725947613
不至于,-10.129206725947613
太难,-10.129206725947613
纯,-10.129206725947613
少点,-10.129206725947613
店铺,-10.129206725947613
餐饮,-10.129206725947613
真真,-10.129206725947613
挺足,-10.129206725947613
底部,-10.129206725947613
消费,-10.129206725947613
汉子,-10.129206725947613
太饿,-10.129206725947613
带上来,-10.129206725947613
帅,-10.129206725947613
秒,-10.129206725947613
等级,-10.129206725947613
情有可原,-10.129206725947613
校门,-10.129206725947613
55,-10.129206725947613
手动,-10.129206725947613
啊啊啊,-10.129206725947613
家饭,-10.129206725947613
两单,-10.129206725947613
店面,-10.129206725947613
单品,-10.129206725947613
潜力股,-10.129206725947613
咽下去,-10.129206725947613
very,-10.129206725947613
进来,-10.129206725947613
装餐,-10.129206725947613
餐者,-10.129206725947613
凉凉的,-10.129206725947613
妹子,-10.129206725947613
一個,-10.129206725947613
幸苦,-10.129206725947613
没开,-10.129206725947613
驴肉,-10.129206725947613
恍恍惚惚,-10.129206725947613
热气腾腾,-10.129206725947613
油麦,-10.129206725947613
评语,-10.129206725947613
糊弄人,-10.129206725947613
功夫,-10.129206725947613
动,-10.129206725947613
早饭,-10.129206725947613
守时,-10.129206725947613
身上,-10.129206725947613
贴,-10.129206725947613
非得,-10.129206725947613
敲,-10.129206725947613
脚崴,-10.129206725947613
导致,-10.129206725947613
让给,-10.129206725947613
抱怨,-10.129206725947613
草莓,-10.129206725947613
某个,-10.129206725947613
羊肉串,-10.129206725947613
家里人,-10.129206725947613
此外,-10.129206725947613
炒面,-10.129206725947613
卤,-10.129206725947613
排队,-10.129206725947613
ᐛ,-10.129206725947613
＿,-10.129206725947613
少送个,-10.129206725947613
天津,-10.129206725947613
来得及,-10.129206725947613
咋样,-10.129206725947613
没次,-10.129206725947613
全给,-10.129206725947613
摔,-10.129206725947613
要用,-10.129206725947613
稍长,-10.129206725947613
肉太辣,-10.129206725947613
唔,-10.129206725947613
来晚,-10.129206725947613
首要,-10.129206725947613
竟,-10.129206725947613
火星,-10.129206725947613
之所以,-10.129206725947613
对得起,-10.129206725947613
备注栏,-10.129206725947613
傻缺,-10.129206725947613
广告,-10.129206725947613
不可,-10.129206725947613
多块,-10.129206725947613
酸梅汤,-10.129206725947613
清新,-10.129206725947613
涼,-10.129206725947613
同意,-10.129206725947613
时间差,-10.129206725947613
放醋,-10.129206725947613
还会用,-10.129206725947613
真慢,-10.129206725947613
太牛,-10.129206725947613
老妈,-10.129206725947613
信任,-10.129206725947613
发,-10.129206725947613
俩个,-10.129206725947613
旺,-10.129206725947613
油多,-10.129206725947613
￣,-10.129206725947613
晚凉,-10.129206725947613
摆设,-10.129206725947613
别放,-10.129206725947613
鸡肉饭,-10.129206725947613
肉渣,-10.129206725947613
--,-10.129206725947613
小强,-10.129206725947613
少到,-10.129206725947613
人性,-10.129206725947613
面全,-10.129206725947613
买家,-10.129206725947613
废,-10.129206725947613
无耻,-10.129206725947613
我用,-10.129206725947613
座机,-10.129206725947613
两步,-10.129206725947613
搭,-10.129206725947613
食用,-10.129206725947613
欺负,-10.129206725947613
迟送,-10.129206725947613
体会,-10.129206725947613
没准,-10.129206725947613
半到,-10.129206725947613
半左右,-10.129206725947613
咱能,-10.129206725947613
多下,-10.129206725947613
六七,-10.129206725947613
根,-10.129206725947613
碰见,-10.129206725947613
太软,-10.129206725947613
块儿,-10.129206725947613
发出,-10.129206725947613
层楼,-10.129206725947613
虚脱,-10.129206725947613
上手,-10.129206725947613
米粥,-10.129206725947613
耍流氓,-10.129206725947613
半定,-10.129206725947613
一丁点,-10.129206725947613
一生,-10.129206725947613
粘糊糊,-10.129206725947613
退货,-10.129206725947613
倒霉,-10.129206725947613
网友,-10.129206725947613
理,-10.129206725947613
免费,-10.129206725947613
108,-10.129206725947613
通,-10.129206725947613
21,-10.129206725947613
花儿,-10.129206725947613
特慢,-10.129206725947613
毛毛,-10.129206725947613
没定,-10.129206725947613
保安,-10.129206725947613
楼层,-10.129206725947613
甚远,-10.129206725947613
拉稀,-10.129206725947613
一大半,-10.129206725947613
变得,-10.129206725947613
毛用,-10.129206725947613
消化,-10.129206725947613
不开森,-10.129206725947613
优惠卷,-10.129206725947613
早日,-10.129206725947613
太小太,-10.129206725947613
闹,-10.129206725947613
有辣,-10.129206725947613
