word,sopmi
厨子,-16.893469774063366
堪比,-16.892075191991612
骑,-16.861048296371
额外,-16.861048296370996
临时,-16.861048296370996
近一个小时,-16.861048296370996
叶子,-16.861048296370996
投奔,-16.86104829637099
南瓜羹，,-16.86104829637099
盐水,-16.86104829637099
木瓜,-16.86104829637099
酱肉丝,-16.86104829637099
吭声,-16.86104829637099
双菇烩，,-16.86104829637099
贵！,-16.86104829637099
骨汤乌冬面…,-16.86104829637099
5串,-16.86104829637099
。奶酪,-16.86104829637099
盐酥鸡～,-16.86104829637099
安粒数,-16.86104829637099
海带，,-16.86104829637099
海苔汉堡串，,-16.86104829637099
，锅包肉超级差劲，,-16.86104829637099
排骨油豆角,-16.86104829637099
？量,-16.86104829637099
丁甜,-16.86104829637099
3片,-16.86104829637099
少辣、,-16.86104829637099
……肉,-16.86104829637099
药味儿,-16.86104829637099
27,-16.86104829637099
顺口,-16.86104829637099
外包,-16.86104829637099
如有,-16.86104829637099
酸辣瓜条，,-16.86104829637099
打折扣,-16.86104829637099
，炒米条,-16.86104829637099
好慢，,-16.86104829637099
46块,-16.86104829637099
七喜,-16.86104829637099
38块,-16.86104829637099
鱼香茄子，,-16.86104829637099
两小片,-16.86104829637099
！藕片,-16.86104829637099
大洋,-16.86104829637099
稀,-16.861048296370985
种,-16.861048296370985
餐晚,-16.861048296370985
假,-16.861048296370985
订送,-16.861048296370985
及第好吃，,-16.861048296370985
，五星好评，点个赞。,-16.861048296370985
芝士土豆球。,-16.861048296370985
关系,-16.861048296370985
n次,-16.861048296370985
恶略，,-16.861048296370985
不饱，何况不好吃……,-16.861048296370985
十二点点,-16.861048296370985
谁知道,-16.861048296370985
从没,-16.861048296370985
拌面。,-16.861048296370985
长！,-16.861048296370985
纯素蔬菜拌饭，,-16.861048296370985
，俩小时，,-16.861048296370985
超慢，送餐,-16.861048296370985
操,-16.861048296370985
10点57分,-16.861048296370985
，辣菜,-16.861048296370985
十块,-16.861048296370985
蒸发,-16.861048296370985
早上,-16.861048296370985
量力而行,-16.861048296370985
小作坊,-16.861048296370985
餸,-16.861048296370985
卤肉饭……,-16.861048296370985
满地,-16.861048296370985
，汤面,-16.861048296370985
107分钟,-16.861048296370985
牛奶,-16.861048296370985
有事儿,-16.861048296370985
忘放,-16.861048296370985
三回,-16.861048296370985
温凉不盏。,-16.861048296370985
一小时10分钟,-16.861048296370985
连路,-16.861048296370985
气死人,-16.861048296370985
可惜者,-16.861048296370985
难以忍受,-16.861048296370985
不错！,-16.86104829637098
佳,-16.86104829637098
真实,-16.86104829637098
8个,-16.86104829637098
西瓜,-16.86104829637098
58元,-16.86104829637098
牙缝,-16.86104829637098
人造,-16.86104829637098
小孩,-16.861048296370978
红红,-16.861048296370978
半点,-16.861048296370978
惊,-16.861048296370978
侮辱,-16.861048296370974
相信,-16.861048296370974
地沟油,-16.861048296370974
好些,-16.861048296370974
直线,-16.861048296370967
三分之二,-16.861048296370967
家常菜,-16.861048296370967
长达,-16.861048296370967
╯,-16.861048296370967
坚决,-16.861048296370967
一大块,-16.861048296370967
酱炒蛋,-16.861048296370967
一个小时四十多分钟,-16.861048296370967
规定,-16.861048296370967
求,-16.861048296370967
然,-16.82565438983579
说实话,-16.789965198309496
两单,-16.74557107895105
另外,-16.731765279426014
十二点半,-16.72354477262105
飘香,-16.709045202925942
很多次,-16.70904520292594
11:10,-16.691123294928662
牛肉面，,-16.69112329492866
/,-16.66667025120413
反馈,-16.66465108356748
本次,-16.638655875034534
800米,-16.638655875034534
三块,-16.638655875034534
，特,-16.638655875034523
混,-16.629722750264538
关机,-16.60623439734216
粘,-16.585413853757547
淀粉,-16.53912020148363
相比较,-16.539120201483627
59.9,-16.539120201483627
餐费,-16.539120201483627
整份,-16.539120201483627
牛肉，卷饼,-16.539120201483627
牛肉蔬菜拌饭，,-16.539120201483627
超长,-16.539120201483627
货真价实,-16.539120201483627
才送,-16.539120201483627
中杯,-16.539120201483627
蝉蛹,-16.539120201483627
味！！望改进。,-16.539120201483627
，鱼刺超级多，,-16.539120201483627
鱼籽,-16.539120201483627
不等量,-16.539120201483627
改进会,-16.539120201483627
早知,-16.539120201483627
5555,-16.539120201483627
找回,-16.539120201483627
季节,-16.539120201483627
门外,-16.539120201483623
肘子卷饼，味道很赞，,-16.539120201483623
快俩小时。,-16.539120201483623
返还,-16.539120201483623
无与伦比，,-16.539120201483623
蛋疼。。。,-16.539120201483623
改名,-16.539120201483623
汇源果汁，,-16.539120201483623
脸,-16.539120201483623
飞虫,-16.539120201483623
五六个,-16.539120201483623
杀,-16.539120201483623
ε,-16.539120201483623
推迟,-16.539120201483623
。面饼,-16.539120201483623
快当,-16.539120201483623
人间,-16.539120201483623
炸蘑菇了！！太气人,-16.539120201483623
，焦糖,-16.539120201483623
奥尔良味道，排骨,-16.539120201483623
一辈子,-16.539120201483623
申请,-16.539120201483623
雪碧，,-16.539120201483623
摩卡,-16.539120201483623
那么多家,-16.539120201483623
！CBWD,-16.539120201483623
拒绝,-16.539120201483623
气愤！,-16.539120201483623
服务生,-16.539120201483623
有特意致,-16.539120201483623
挑战,-16.539120201483623
慢太多,-16.539120201483623
寒！,-16.539120201483623
差，加油吧！,-16.539120201483623
辣，饭冷啦，,-16.539120201483623
耐性,-16.539120201483623
127分钟,-16.539120201483623
一个样,-16.539120201483623
奥尔良，,-16.539120201483623
不通、,-16.539120201483623
，错开,-16.539120201483623
13点半,-16.539120201483623
1个小时40分钟,-16.53912020148362
白色,-16.53912020148362
主打卷饼,-16.53912020148362
第二口,-16.53912020148362
发苦。。。。。。,-16.53912020148362
开玩笑,-16.53912020148362
卡布,-16.53912020148362
跟前,-16.53912020148362
熘肝尖儿,-16.53912020148362
大失水准。,-16.53912020148362
清汤,-16.53912020148362
芹菜炒肉，,-16.53912020148362
很次,-16.53912020148362
醋溜,-16.53912020148362
堂食差,-16.53912020148362
吧唧，,-16.53912020148362
咖喱鸡肉,-16.53912020148362
荞麦冷面,-16.53912020148362
以上,-16.539120201483616
辣椒酱,-16.539120201483616
到底,-16.539120201483616
路边摊,-16.539120201483616
时段,-16.539120201483616
钱！,-16.539120201483616
称赞,-16.539120201483616
漫长,-16.539120201483616
这东西,-16.539120201483616
肉。,-16.539120201483616
俺,-16.539120201483616
四片,-16.539120201483616
。害,-16.539120201483616
面疙瘩,-16.539120201483616
守时，,-16.539120201483616
，冷面,-16.539120201483616
几,-16.539120201483613
越好,-16.539120201483613
渠道,-16.539120201483613
嚷,-16.539120201483613
稳定,-16.53912020148361
一倍,-16.53912020148361
近一个半小时,-16.53912020148361
水瓶,-16.53912020148361
蛏子,-16.53912020148361
两个样,-16.53912020148361
熟,-16.52762456264579
╮,-16.51312499295067
，像,-16.446010797092153
面，,-16.446010797092132
煎蛋,-16.42808888909488
酱，,-16.37562146920074
很一般,-16.360974693236344
哪儿,-16.360354712547437
热菜,-16.324995396130774
绿色,-16.27608579564984
事件,-16.27608579564984
废,-16.27608579564984
，说,-16.276085795649838
从此,-16.276085795649838
哈，,-16.276085795649834
，八宝菜,-16.276085795649834
咋样,-16.276085795649834
多一点,-16.276085795649834
湄州东坡,-16.276085795649834
真差劲，,-16.276085795649834
五份,-16.276085795649834
汤露,-16.276085795649834
优惠卷,-16.276085795649834
大葱,-16.276085795649834
影子,-16.276085795649834
？一锤子买卖？,-16.276085795649834
实用性,-16.276085795649834
救,-16.276085795649834
一盘散沙！！,-16.276085795649834
轮粒儿,-16.276085795649834
，肉丝,-16.276085795649834
锦鲤,-16.276085795649834
，红烧排骨,-16.276085795649834
第一餐,-16.276085795649834
工作日,-16.276085795649834
拒,-16.276085795649834
简陋,-16.276085795649834
？！饭,-16.276085795649834
萝卜条肉丝，凉皮,-16.276085795649834
猪脚,-16.276085795649834
面对,-16.276085795649827
九块,-16.276085795649827
～…,-16.276085795649827
1层,-16.276085795649827
上菜,-16.276085795649827
天天向上,-16.276085795649827
多！！,-16.276085795649827
巨慢，,-16.276085795649827
裡面,-16.276085795649827
超慢，煎饼,-16.276085795649827
变形,-16.276085795649827
阻挡,-16.276085795649827
毫无,-16.276085795649827
百度外卖定，,-16.276085795649827
超过90分钟,-16.276085795649827
壞,-16.276085795649827
东北人,-16.276085795649827
莫利炖鱼,-16.276085795649827
浓缩！！！,-16.276085795649827
帕尼尼？,-16.276085795649827
鸡胗,-16.276085795649827
！扁豆面，,-16.276085795649827
酥,-16.276085795649827
瓜子皮！,-16.276085795649827
牲口,-16.276085795649827
饭挺好,-16.276085795649827
牙！！！！,-16.276085795649827
家店,-16.276085795649827
导航,-16.276085795649827
东坡饭,-16.276085795649827
16:00,-16.276085795649827
认识到,-16.276085795649827
25！,-16.276085795649827
降近,-16.276085795649827
29元,-16.276085795649827
重辣,-16.276085795649827
凉皮里汤,-16.276085795649827
说过,-16.276085795649827
送错单了！！！！,-16.276085795649827
错事,-16.276085795649827
百度！,-16.276085795649827
再试试,-16.276085795649827
13051325039,-16.276085795649827
控制,-16.276085795649827
凉拌面！,-16.276085795649827
，晕,-16.276085795649827
迂腐,-16.276085795649827
好处,-16.276085795649827
一级,-16.276085795649823
缺点,-16.276085795649823
土豆粉,-16.276085795649823
3天,-16.276085795649823
泡菜汤,-16.276085795649823
，真,-16.276085795649823
口袋,-16.27608579564982
团,-16.27608579564982
黄色,-16.27608579564982
，疯了,-16.276085795649816
来得及,-16.276085795649816
金银,-16.276085795649816
相隔,-16.276085795649816
稍后,-16.276085795649816
2.5元,-16.276085795649816
牛逼，,-16.276085795649816
╰,-16.276085795649816
最久,-16.276085795649816
三十,-16.276085795649816
大半杯,-16.276085795649816
蒜苔,-16.276085795649816
12点51,-16.276085795649816
肝尖,-16.276085795649816
42,-16.276085795649816
44,-16.276085795649816
心,-16.27608579564981
店主,-16.233017073757946
抽,-16.214685250985685
饭店,-16.182976391258354
并,-16.17922425639724
提高,-16.17655012209891
l,-16.150554913565973
。皮,-16.15055491356597
油乎乎,-16.138582271899892
炖,-16.13858227189989
一脸,-16.131944819977736
两口,-16.060579759898616
两样,-16.05369337431339
做完,-16.05369337431339
13:20,-16.05369337431339
绝壁,-16.05369337431339
身为,-16.05369337431339
浆糊,-16.05369337431339
味，披萨饼,-16.05369337431339
，梅菜扣肉,-16.05369337431339
伺候,-16.05369337431339
趁,-16.05369337431339
滋,-16.05369337431339
。大酱汤,-16.05369337431339
想不到,-16.05369337431339
电动车,-16.053693374313383
一素,-16.053693374313383
网友,-16.053693374313383
浅,-16.053693374313383
老干妈,-16.053693374313383
十几次,-16.053693374313383
婴幼儿,-16.053693374313383
缺斤短两，,-16.053693374313383
十几个,-16.053693374313383
菠萝咕咾肉,-16.053693374313383
软炸鲜蘑,-16.053693374313383
混放,-16.053693374313383
。付,-16.053693374313383
微麻微辣，,-16.053693374313383
谨慎,-16.053693374313383
韩式鱿鱼饭，,-16.053693374313383
五岁,-16.053693374313383
躲过,-16.053693374313383
名副其实,-16.053693374313383
蛋花汤,-16.053693374313383
点菜单,-16.053693374313383
宝宝,-16.05369337431338
9块,-16.05369337431338
价值,-16.05369337431338
这点,-16.05369337431338
理会,-16.05369337431338
粉泡,-16.05369337431338
丢掉,-16.05369337431338
中分饼,-16.05369337431338
横,-16.05369337431338
蘑菇拌饭，,-16.05369337431338
改变,-16.05369337431338
牛肉，,-16.05369337431338
声，,-16.05369337431338
12点45分,-16.05369337431338
计划,-16.05369337431338
！特,-16.05369337431338
姜味,-16.05369337431338
两条街,-16.05369337431338
堂食差，,-16.05369337431338
实实在在,-16.05369337431338
捧,-16.05369337431338
一点钟,-16.05369337431338
美团外卖。,-16.05369337431338
植物,-16.05369337431338
少得,-16.05369337431338
13点20,-16.05369337431338
晚上7点,-16.05369337431338
12:11,-16.05369337431338
牛肉酱,-16.05369337431338
标准,-16.05369337431338
三四个小时,-16.05369337431338
。退,-16.05369337431338
百度骑士,-16.05369337431338
干面,-16.05369337431338
，差！,-16.05369337431338
能找到,-16.05369337431338
……菜,-16.05369337431338
针对,-16.05369337431338
，老,-16.05369337431338
！米粉,-16.05369337431338
处,-16.053693374313376
版,-16.053693374313372
后续,-16.053693374313372
甜面酱，,-16.053693374313372
卷饼皮,-16.053693374313372
说什么,-16.053693374313372
，咖喱,-16.053693374313372
五折,-16.053693374313372
如,-16.053693374313372
很糟糕,-16.053693374313372
这道,-16.053693374313372
土,-16.053693374313372
︶,-16.053693374313372
是非,-16.053693374313372
东西，,-16.053693374313365
除非,-16.053693374313365
12:06,-16.053693374313365
不咋地,-16.053693374313365
剩菜,-16.013051389816034
又要,-15.986579178454836
多余,-15.965517562927001
就像,-15.954157700762462
酱油,-15.943510456562965
夹料,-15.861048296370988
小辣，,-15.861048296370988
，凉拌莴笋丝,-15.861048296370988
大半盒,-15.861048296370988
中等,-15.861048296370988
吧，否则。。。。,-15.861048296370988
单独吧，,-15.861048296370988
蒜香鸡翅,-15.861048296370988
铺层,-15.861048296370988
定量,-15.861048296370988
上海,-15.861048296370988
和合谷,-15.861048296370988
30多分钟,-15.861048296370988
3遍,-15.861048296370988
！牛肉面,-15.861048296370988
骚味,-15.861048296370988
海螺,-15.861048296370988
有样子,-15.861048296370988
展会,-15.861048296370988
辣椒，排骨,-15.861048296370988
红,-15.861048296370988
，酸味,-15.861048296370988
钱！！,-15.861048296370988
，手抓饭,-15.861048296370988
太气,-15.861048296370988
鸡米花,-15.861048296370988
川菜，牛肉汤油,-15.861048296370988
树根,-15.861048296370988
全价,-15.861048296370988
多亏,-15.861048296370988
少给我广味烤肠,-15.861048296370988
夫妻肺片,-15.861048296370988
胡萝卜，萝卜,-15.861048296370988
大白菜,-15.861048296370985
延迟,-15.861048296370985
脑,-15.861048296370985
压扁,-15.861048296370985
几点,-15.861048296370985
鹌鹑蛋,-15.861048296370985
地图,-15.861048296370985
？总之东西,-15.861048296370983
飘香肘子卷（,-15.861048296370983
白饼,-15.861048296370983
鸡杂，黄焖鸡,-15.861048296370983
天壤之别,-15.861048296370983
现在两点十五,-15.861048296370983
名儿,-15.861048296370983
货真,-15.861048296370981
做什么,-15.861048296370981
。累感,-15.861048296370981
訂單，,-15.861048296370981
可怜！凉面,-15.861048296370981
就该,-15.861048296370981
单电话,-15.861048296370981
三小时二十分,-15.861048296370981
慢，正,-15.861048296370981
学生,-15.861048296370981
，催单崔,-15.861048296370981
，咸，炒饼还好吧，,-15.861048296370981
，油泼面,-15.861048296370981
一荤,-15.861048296370978
︿,-15.861048296370978
迟早,-15.861048296370976
可乐，,-15.86104829637097
点餐。,-15.86104829637097
，非,-15.86104829637097
看不懂,-15.86104829637097
手掌,-15.86104829637097
睡,-15.86104829637097
，坑,-15.86104829637097
48,-15.86104829637097
4元,-15.816654177012527
煮熟,-15.812685274809592
刚刚,-15.761512622820067
承认,-15.745571078951047
